year,month,MUGU,KALIKOT,JUMLA,HUMLA
1990,4,38.69227298,58.90180232,54.73867419,42.90014264
1990,5,70.0025851,163.8630676,134.3341474,42.06455801
1990,6,118.5153031,176.2993853,159.0360699,111.8694799
1990,7,256.082278,451.882759,342.43866,235.584652
1990,8,206.0408606,310.6447933,242.9221098,200.4402361
1990,9,116.1596589,206.7211939,181.1021365,116.6716907
1990,10,16.20248577,33.35869598,34.16361772,22.20973306
1990,11,38.10142411,39.79178259,35.20954082,41.18278067
1990,12,76.92711691,83.13261726,77.20922644,99.92779727
1991,1,42.37786553,35.98589772,35.21111994,54.04622381
1991,2,83.79732349,67.31605237,80.81372388,93.45028988
1991,3,104.642418,113.6159623,115.5598875,106.5442961
1991,4,82.1029875,111.8256161,118.0326603,93.31162662
1991,5,48.50894195,64.96333472,86.05409832,59.43339931
1991,6,74.55396202,150.9768831,123.9239306,51.48299424
1991,7,203.2418424,312.6016488,256.57334,205.3646874
1991,8,248.3546079,350.8908069,296.0727998,225.3428226
1991,9,93.36063601,146.2084701,127.3802787,94.25780124
1991,10,5.901460424,19.05130543,19.03795303,12.1497564
1991,11,18.7770749,25.44252024,23.18312083,25.92401912
1991,12,70.96983873,75.78400237,70.63440702,86.74885491
1992,1,111.2591983,121.7709224,126.7769534,112.7121499
1992,2,88.5510152,63.61030462,55.0398159,114.5202619
1992,3,114.0220514,73.8837151,90.51505608,149.3172199
1992,4,36.54270262,56.5178355,63.84898857,29.5526092
1992,5,88.0917186,95.88129025,131.077472,74.19162782
1992,6,60.94049495,144.8438542,114.8576535,87.46962592
1992,7,188.8704648,304.743683,244.9934165,174.6807772
1992,8,269.4548844,439.5167552,344.978279,241.3853636
1992,9,99.63489991,175.6146618,139.8903435,94.15283894
1992,10,63.42200273,108.0355064,106.8384123,53.88196713
1992,11,35.49489969,40.46109421,34.99605182,37.65881804
1992,12,11.28546262,15.59904297,13.66703217,14.95007367
1993,1,106.9659589,87.57585928,87.0170534,142.9032902
1993,2,113.1679142,120.3410545,109.467125,118.7051177
1993,3,160.7467945,147.9200174,152.2373608,171.624611
1993,4,42.75171651,82.55098845,72.22238721,27.41773337
1993,5,49.01800951,69.77177003,62.17876467,69.28252806
1993,6,126.0820295,196.1042403,164.2767177,138.5144884
1993,7,200.025185,378.4355118,298.3945247,167.7684796
1993,8,165.7899308,352.7709967,229.3284075,165.3576436
1993,9,165.8179943,242.7188876,218.8151199,156.6329485
1993,10,7.213926534,21.84976784,20.812887,13.48586326
1993,11,24.6442483,17.23525715,15.12829715,35.08766989
1993,12,25.8332659,11.56548387,17.94130814,31.96020117
1994,1,97.57731079,83.22373447,84.14801123,114.8391959
1994,2,107.5940247,114.4776383,105.4706213,144.8638734
1994,3,18.46534086,23.03709896,24.60069334,22.95280296
1994,4,123.9437494,159.4031578,175.6257402,117.5342051
1994,5,58.65564027,103.468523,114.6704374,46.35507707
1994,6,123.9916502,203.9494746,178.706736,119.0684708
1994,7,272.875455,391.1300701,304.7907877,257.7951583
1994,8,296.1405182,346.2984561,313.0773077,287.6013782
1994,9,72.74925279,107.0697944,102.9611906,76.45893851
1994,10,9.488870747,24.27396252,25.48710865,18.89468023
1994,11,20.50095298,29.93772148,24.61540336,16.63106261
1994,12,32.16812544,18.46062387,15.99706074,49.50413152
1995,1,125.7487735,109.4582569,108.7359001,138.6356701
1995,2,110.8185401,90.39169176,94.77119014,136.3015506
1995,3,123.5365163,113.4332312,121.3540409,134.4595318
1995,4,55.35045338,64.93837797,81.4016288,60.58494748
1995,5,64.43674923,105.4909774,114.3266813,58.70069745
1995,6,105.4876854,201.3388137,158.8605113,117.9362666
1995,7,268.2230713,455.2135202,346.5523293,230.083029
1995,8,281.4570727,487.4727709,369.2636317,238.8485361
1995,9,82.120169,149.6335357,124.8507936,74.71174376
1995,10,32.69118861,40.82924357,49.33825345,49.47278756
1995,11,38.41676898,61.77330922,56.49180884,47.5135296
1995,12,30.4919138,13.58846985,20.42451548,44.83736051
1996,1,96.31091711,76.69099729,68.277748,134.3115937
1996,2,132.1277246,148.199771,141.6357019,126.9774558
1996,3,98.47435627,83.77435578,86.42924491,112.9445433
1996,4,68.57576044,121.7702407,108.9301628,60.87878745
1996,5,49.11092563,86.70747335,107.9623275,61.2780955
1996,6,157.7654984,313.2536937,215.3049937,137.1854154
1996,7,257.1644044,511.189542,349.2449869,217.4307706
1996,8,242.0859359,319.3384869,283.7480753,225.0362964
1996,9,129.8202269,214.0092316,175.5311636,124.2771473
